path,label
data/raw/MR/New_MR_033.wav,MR
data/raw/MR/New_MR_056.wav,MR
data/raw/MR/New_MR_035.wav,MR
data/raw/MR/New_MR_048.wav,MR
data/raw/MR/New_MR_081.wav,MR
data/raw/MR/New_MR_060.wav,MR
data/raw/MR/New_MR_040.wav,MR
data/raw/MR/New_MR_045.wav,MR
data/raw/MR/New_MR_192.wav,MR
data/raw/MR/New_MR_005.wav,MR
data/raw/MR/New_MR_191.wav,MR
data/raw/MR/New_MR_030.wav,MR
data/raw/MR/New_MR_157.wav,MR
data/raw/MR/New_MR_042.wav,MR
data/raw/MR/New_MR_098.wav,MR
data/raw/MR/New_MR_189.wav,MR
data/raw/MR/New_MR_143.wav,MR
data/raw/MR/New_MR_127.wav,MR
data/raw/MR/New_MR_067.wav,MR
data/raw/MR/New_MR_198.wav,MR
data/raw/MR/New_MR_046.wav,MR
data/raw/MR/New_MR_079.wav,MR
data/raw/MR/New_MR_144.wav,MR
data/raw/MR/New_MR_182.wav,MR
data/raw/MR/New_MR_076.wav,MR
data/raw/MR/New_MR_101.wav,MR
data/raw/MR/New_MR_099.wav,MR
data/raw/MR/New_MR_089.wav,MR
data/raw/MR/New_MR_043.wav,MR
data/raw/MR/New_MR_027.wav,MR
data/raw/MR/New_MR_073.wav,MR
data/raw/MR/New_MR_180.wav,MR
data/raw/MR/New_MR_032.wav,MR
data/raw/MR/New_MR_178.wav,MR
data/raw/MR/New_MR_107.wav,MR
data/raw/MR/New_MR_188.wav,MR
data/raw/MR/New_MR_123.wav,MR
data/raw/MR/New_MR_168.wav,MR
data/raw/MR/New_MR_024.wav,MR
data/raw/MR/New_MR_011.wav,MR
data/raw/MR/New_MR_066.wav,MR
data/raw/MR/New_MR_082.wav,MR
data/raw/MR/New_MR_021.wav,MR
data/raw/MR/New_MR_068.wav,MR
data/raw/MR/New_MR_065.wav,MR
data/raw/MR/New_MR_114.wav,MR
data/raw/MR/New_MR_086.wav,MR
data/raw/MR/New_MR_121.wav,MR
data/raw/MR/New_MR_145.wav,MR
data/raw/MR/New_MR_041.wav,MR
data/raw/MR/New_MR_140.wav,MR
data/raw/MR/New_MR_130.wav,MR
data/raw/MR/New_MR_075.wav,MR
data/raw/MR/New_MR_146.wav,MR
data/raw/MR/New_MR_118.wav,MR
data/raw/MR/New_MR_038.wav,MR
data/raw/MR/New_MR_150.wav,MR
data/raw/MR/New_MR_128.wav,MR
data/raw/MR/New_MR_124.wav,MR
data/raw/MR/New_MR_092.wav,MR
data/raw/MR/New_MR_190.wav,MR
data/raw/MR/New_MR_131.wav,MR
data/raw/MR/New_MR_094.wav,MR
data/raw/MR/New_MR_090.wav,MR
data/raw/MR/New_MR_161.wav,MR
data/raw/MR/New_MR_037.wav,MR
data/raw/MR/New_MR_170.wav,MR
data/raw/MR/New_MR_159.wav,MR
data/raw/MR/New_MR_137.wav,MR
data/raw/MR/New_MR_001.wav,MR
data/raw/MR/New_MR_136.wav,MR
data/raw/MR/New_MR_112.wav,MR
data/raw/MR/New_MR_008.wav,MR
data/raw/MR/New_MR_195.wav,MR
data/raw/MR/New_MR_160.wav,MR
data/raw/MR/New_MR_062.wav,MR
data/raw/MR/New_MR_155.wav,MR
data/raw/MR/New_MR_053.wav,MR
data/raw/MR/New_MR_022.wav,MR
data/raw/MR/New_MR_185.wav,MR
data/raw/MR/New_MR_197.wav,MR
data/raw/MR/New_MR_097.wav,MR
data/raw/MR/New_MR_012.wav,MR
data/raw/MR/New_MR_174.wav,MR
data/raw/MR/New_MR_108.wav,MR
data/raw/MR/New_MR_070.wav,MR
data/raw/MR/New_MR_084.wav,MR
data/raw/MR/New_MR_007.wav,MR
data/raw/MR/New_MR_013.wav,MR
data/raw/MR/New_MR_071.wav,MR
data/raw/MR/New_MR_110.wav,MR
data/raw/MR/New_MR_149.wav,MR
data/raw/MR/New_MR_141.wav,MR
data/raw/MR/New_MR_175.wav,MR
data/raw/MR/New_MR_020.wav,MR
data/raw/MS/New_MS_123.wav,MS
data/raw/MS/New_MS_076.wav,MS
data/raw/MS/New_MS_055.wav,MS
data/raw/MS/New_MS_160.wav,MS
data/raw/MS/New_MS_196.wav,MS
data/raw/MS/New_MS_062.wav,MS
data/raw/MS/New_MS_128.wav,MS
data/raw/MS/New_MS_070.wav,MS
data/raw/MS/New_MS_120.wav,MS
data/raw/MS/New_MS_116.wav,MS
data/raw/MS/New_MS_199.wav,MS
data/raw/MS/New_MS_157.wav,MS
data/raw/MS/New_MS_155.wav,MS
data/raw/MS/New_MS_192.wav,MS
data/raw/MS/New_MS_048.wav,MS
data/raw/MS/New_MS_194.wav,MS
data/raw/MS/New_MS_084.wav,MS
data/raw/MS/New_MS_175.wav,MS
data/raw/MS/New_MS_089.wav,MS
data/raw/MS/New_MS_182.wav,MS
data/raw/MS/New_MS_133.wav,MS
data/raw/MS/New_MS_081.wav,MS
data/raw/MS/New_MS_147.wav,MS
data/raw/MS/New_MS_200.wav,MS
data/raw/MS/New_MS_035.wav,MS
data/raw/MS/New_MS_180.wav,MS
data/raw/MS/New_MS_088.wav,MS
data/raw/MS/New_MS_063.wav,MS
data/raw/MS/New_MS_037.wav,MS
data/raw/MS/New_MS_008.wav,MS
data/raw/MS/New_MS_032.wav,MS
data/raw/MS/New_MS_002.wav,MS
data/raw/MS/New_MS_171.wav,MS
data/raw/MS/New_MS_013.wav,MS
data/raw/MS/New_MS_143.wav,MS
data/raw/MS/New_MS_060.wav,MS
data/raw/MS/New_MS_136.wav,MS
data/raw/MS/New_MS_169.wav,MS
data/raw/MS/New_MS_022.wav,MS
data/raw/MS/New_MS_172.wav,MS
data/raw/MS/New_MS_135.wav,MS
data/raw/MS/New_MS_093.wav,MS
data/raw/MS/New_MS_082.wav,MS
data/raw/MS/New_MS_188.wav,MS
data/raw/MS/New_MS_031.wav,MS
data/raw/MS/New_MS_104.wav,MS
data/raw/MS/New_MS_134.wav,MS
data/raw/MS/New_MS_044.wav,MS
data/raw/MS/New_MS_097.wav,MS
data/raw/MS/New_MS_179.wav,MS
data/raw/MS/New_MS_030.wav,MS
data/raw/MS/New_MS_021.wav,MS
data/raw/MS/New_MS_096.wav,MS
data/raw/MS/New_MS_107.wav,MS
data/raw/MS/New_MS_129.wav,MS
data/raw/MS/New_MS_051.wav,MS
data/raw/MS/New_MS_158.wav,MS
data/raw/MS/New_MS_119.wav,MS
data/raw/MS/New_MS_019.wav,MS
data/raw/MS/New_MS_178.wav,MS
data/raw/MS/New_MS_137.wav,MS
data/raw/MS/New_MS_187.wav,MS
data/raw/MS/New_MS_125.wav,MS
data/raw/MS/New_MS_073.wav,MS
data/raw/MS/New_MS_100.wav,MS
data/raw/MS/New_MS_112.wav,MS
data/raw/MS/New_MS_049.wav,MS
data/raw/MS/New_MS_162.wav,MS
data/raw/MS/New_MS_173.wav,MS
data/raw/MS/New_MS_017.wav,MS
data/raw/MS/New_MS_193.wav,MS
data/raw/MS/New_MS_170.wav,MS
data/raw/MS/New_MS_141.wav,MS
data/raw/MS/New_MS_154.wav,MS
data/raw/MS/New_MS_053.wav,MS
data/raw/MS/New_MS_156.wav,MS
data/raw/MS/New_MS_198.wav,MS
data/raw/MS/New_MS_176.wav,MS
data/raw/MS/New_MS_016.wav,MS
data/raw/MS/New_MS_102.wav,MS
data/raw/MS/New_MS_080.wav,MS
data/raw/MS/New_MS_117.wav,MS
data/raw/MS/New_MS_009.wav,MS
data/raw/MS/New_MS_195.wav,MS
data/raw/MS/New_MS_047.wav,MS
data/raw/MS/New_MS_026.wav,MS
data/raw/MS/New_MS_149.wav,MS
data/raw/MS/New_MS_138.wav,MS
data/raw/MS/New_MS_067.wav,MS
data/raw/MS/New_MS_191.wav,MS
data/raw/MS/New_MS_131.wav,MS
data/raw/MS/New_MS_159.wav,MS
data/raw/MS/New_MS_006.wav,MS
data/raw/MS/New_MS_168.wav,MS
data/raw/MS/New_MS_025.wav,MS
data/raw/MS/New_MS_074.wav,MS
data/raw/MS/New_MS_132.wav,MS
data/raw/MS/New_MS_115.wav,MS
data/raw/MS/New_MS_122.wav,MS
data/raw/MS/New_MS_078.wav,MS
data/raw/MS/New_MS_148.wav,MS
data/raw/MS/New_MS_145.wav,MS
data/raw/MS/New_MS_101.wav,MS
data/raw/MS/New_MS_165.wav,MS
data/raw/MS/New_MS_127.wav,MS
data/raw/MS/New_MS_056.wav,MS
data/raw/MS/New_MS_077.wav,MS
data/raw/MS/New_MS_197.wav,MS
data/raw/MS/New_MS_005.wav,MS
data/raw/MS/New_MS_185.wav,MS
data/raw/MS/New_MS_075.wav,MS
data/raw/MS/New_MS_023.wav,MS
data/raw/MS/New_MS_189.wav,MS
data/raw/MS/New_MS_113.wav,MS
data/raw/MS/New_MS_015.wav,MS
data/raw/MS/New_MS_004.wav,MS
data/raw/MS/New_MS_043.wav,MS
data/raw/MS/New_MS_146.wav,MS
data/raw/MS/New_MS_108.wav,MS
data/raw/MS/New_MS_087.wav,MS
data/raw/MS/New_MS_139.wav,MS
data/raw/MS/New_MS_066.wav,MS
data/raw/MS/New_MS_083.wav,MS
data/raw/MS/New_MS_045.wav,MS
data/raw/MS/New_MS_036.wav,MS
data/raw/MS/New_MS_099.wav,MS
data/raw/MS/New_MS_124.wav,MS
data/raw/MS/New_MS_018.wav,MS
data/raw/MVP/New_MVP_103.wav,MVP
data/raw/MVP/New_MVP_188.wav,MVP
data/raw/MVP/New_MVP_095.wav,MVP
data/raw/MVP/New_MVP_056.wav,MVP
data/raw/MVP/New_MVP_132.wav,MVP
data/raw/MVP/New_MVP_047.wav,MVP
data/raw/MVP/New_MVP_193.wav,MVP
data/raw/MVP/New_MVP_092.wav,MVP
data/raw/MVP/New_MVP_145.wav,MVP
data/raw/MVP/New_MVP_078.wav,MVP
data/raw/MVP/New_MVP_066.wav,MVP
data/raw/MVP/New_MVP_151.wav,MVP
data/raw/MVP/New_MVP_010.wav,MVP
data/raw/MVP/New_MVP_089.wav,MVP
data/raw/MVP/New_MVP_019.wav,MVP
data/raw/MVP/New_MVP_058.wav,MVP
data/raw/MVP/New_MVP_137.wav,MVP
data/raw/MVP/New_MVP_050.wav,MVP
data/raw/MVP/New_MVP_174.wav,MVP
data/raw/MVP/New_MVP_131.wav,MVP
data/raw/MVP/New_MVP_143.wav,MVP
data/raw/MVP/New_MVP_127.wav,MVP
data/raw/MVP/New_MVP_030.wav,MVP
data/raw/MVP/New_MVP_129.wav,MVP
data/raw/MVP/New_MVP_121.wav,MVP
data/raw/MVP/New_MVP_068.wav,MVP
data/raw/MVP/New_MVP_162.wav,MVP
data/raw/MVP/New_MVP_183.wav,MVP
data/raw/MVP/New_MVP_012.wav,MVP
data/raw/MVP/New_MVP_065.wav,MVP
data/raw/MVP/New_MVP_182.wav,MVP
data/raw/MVP/New_MVP_187.wav,MVP
data/raw/MVP/New_MVP_027.wav,MVP
data/raw/MVP/New_MVP_001.wav,MVP
data/raw/MVP/New_MVP_124.wav,MVP
data/raw/MVP/New_MVP_175.wav,MVP
data/raw/MVP/New_MVP_101.wav,MVP
data/raw/MVP/New_MVP_189.wav,MVP
data/raw/MVP/New_MVP_172.wav,MVP
data/raw/MVP/New_MVP_035.wav,MVP
data/raw/MVP/New_MVP_023.wav,MVP
data/raw/MVP/New_MVP_081.wav,MVP
data/raw/MVP/New_MVP_128.wav,MVP
data/raw/MVP/New_MVP_133.wav,MVP
data/raw/MVP/New_MVP_181.wav,MVP
data/raw/MVP/New_MVP_063.wav,MVP
data/raw/MVP/New_MVP_176.wav,MVP
data/raw/MVP/New_MVP_052.wav,MVP
data/raw/MVP/New_MVP_197.wav,MVP
data/raw/MVP/New_MVP_152.wav,MVP
data/raw/MVP/New_MVP_186.wav,MVP
data/raw/MVP/New_MVP_090.wav,MVP
data/raw/MVP/New_MVP_038.wav,MVP
data/raw/MVP/New_MVP_005.wav,MVP
data/raw/MVP/New_MVP_013.wav,MVP
data/raw/MVP/New_MVP_046.wav,MVP
data/raw/MVP/New_MVP_168.wav,MVP
data/raw/MVP/New_MVP_025.wav,MVP
data/raw/MVP/New_MVP_190.wav,MVP
data/raw/MVP/New_MVP_102.wav,MVP
data/raw/MVP/New_MVP_037.wav,MVP
data/raw/MVP/New_MVP_079.wav,MVP
data/raw/MVP/New_MVP_072.wav,MVP
data/raw/MVP/New_MVP_169.wav,MVP
data/raw/MVP/New_MVP_014.wav,MVP
data/raw/MVP/New_MVP_177.wav,MVP
data/raw/MVP/New_MVP_166.wav,MVP
data/raw/MVP/New_MVP_075.wav,MVP
data/raw/MVP/New_MVP_022.wav,MVP
data/raw/MVP/New_MVP_048.wav,MVP
data/raw/MVP/New_MVP_096.wav,MVP
data/raw/MVP/New_MVP_135.wav,MVP
data/raw/MVP/New_MVP_192.wav,MVP
data/raw/MVP/New_MVP_200.wav,MVP
data/raw/MVP/New_MVP_015.wav,MVP
data/raw/MVP/New_MVP_094.wav,MVP
data/raw/MVP/New_MVP_126.wav,MVP
data/raw/MVP/New_MVP_031.wav,MVP
data/raw/MVP/New_MVP_173.wav,MVP
data/raw/MVP/New_MVP_179.wav,MVP
data/raw/MVP/New_MVP_093.wav,MVP
data/raw/MVP/New_MVP_026.wav,MVP
data/raw/MVP/New_MVP_032.wav,MVP
data/raw/MVP/New_MVP_191.wav,MVP
data/raw/MVP/New_MVP_148.wav,MVP
data/raw/MVP/New_MVP_088.wav,MVP
data/raw/MVP/New_MVP_009.wav,MVP
data/raw/MVP/New_MVP_084.wav,MVP
data/raw/MVP/New_MVP_029.wav,MVP
data/raw/MVP/New_MVP_045.wav,MVP
data/raw/MVP/New_MVP_109.wav,MVP
data/raw/MVP/New_MVP_198.wav,MVP
data/raw/MVP/New_MVP_003.wav,MVP
data/raw/MVP/New_MVP_199.wav,MVP
data/raw/MVP/New_MVP_184.wav,MVP
data/raw/MVP/New_MVP_033.wav,MVP
data/raw/MVP/New_MVP_054.wav,MVP
data/raw/MVP/New_MVP_097.wav,MVP
data/raw/MVP/New_MVP_165.wav,MVP
data/raw/MVP/New_MVP_196.wav,MVP
data/raw/MVP/New_MVP_147.wav,MVP
data/raw/MVP/New_MVP_044.wav,MVP
data/raw/MVP/New_MVP_106.wav,MVP
data/raw/MVP/New_MVP_059.wav,MVP
data/raw/MVP/New_MVP_028.wav,MVP
data/raw/MVP/New_MVP_042.wav,MVP
data/raw/MVP/New_MVP_049.wav,MVP
data/raw/MVP/New_MVP_034.wav,MVP
data/raw/MVP/New_MVP_007.wav,MVP
data/raw/MVP/New_MVP_024.wav,MVP
data/raw/MVP/New_MVP_163.wav,MVP
data/raw/MVP/New_MVP_111.wav,MVP
data/raw/MVP/New_MVP_018.wav,MVP
data/raw/MVP/New_MVP_160.wav,MVP
data/raw/MVP/New_MVP_083.wav,MVP
data/raw/MVP/New_MVP_011.wav,MVP
data/raw/MVP/New_MVP_146.wav,MVP
data/raw/MVP/New_MVP_156.wav,MVP
data/raw/MVP/New_MVP_073.wav,MVP
data/raw/MVP/New_MVP_076.wav,MVP
data/raw/MVP/New_MVP_051.wav,MVP
data/raw/MVP/New_MVP_117.wav,MVP
data/raw/MVP/New_MVP_004.wav,MVP
data/raw/MVP/New_MVP_069.wav,MVP
data/raw/MVP/New_MVP_080.wav,MVP
data/raw/MVP/New_MVP_159.wav,MVP
data/raw/MVP/New_MVP_118.wav,MVP
data/raw/MVP/New_MVP_154.wav,MVP
data/raw/N/New_N_066.wav,N
data/raw/N/New_N_157.wav,N
data/raw/N/New_N_144.wav,N
data/raw/N/New_N_129.wav,N
data/raw/N/New_N_099.wav,N
data/raw/N/New_N_036.wav,N
data/raw/N/New_N_087.wav,N
data/raw/N/New_N_113.wav,N
data/raw/N/New_N_155.wav,N
data/raw/N/New_N_118.wav,N
data/raw/N/New_N_006.wav,N
data/raw/N/New_N_120.wav,N
data/raw/N/New_N_102.wav,N
data/raw/N/New_N_064.wav,N
data/raw/N/New_N_116.wav,N
data/raw/N/New_N_184.wav,N
data/raw/N/New_N_197.wav,N
data/raw/N/New_N_053.wav,N
data/raw/N/New_N_169.wav,N
data/raw/N/New_N_042.wav,N
data/raw/N/New_N_025.wav,N
data/raw/N/New_N_051.wav,N
data/raw/N/New_N_107.wav,N
data/raw/N/New_N_146.wav,N
data/raw/N/New_N_147.wav,N
data/raw/N/New_N_103.wav,N
data/raw/N/New_N_106.wav,N
data/raw/N/New_N_160.wav,N
data/raw/N/New_N_165.wav,N
data/raw/N/New_N_162.wav,N
data/raw/N/New_N_139.wav,N
data/raw/N/New_N_069.wav,N
data/raw/N/New_N_132.wav,N
data/raw/N/New_N_164.wav,N
data/raw/N/New_N_114.wav,N
data/raw/N/New_N_018.wav,N
data/raw/N/New_N_191.wav,N
data/raw/N/New_N_198.wav,N
data/raw/N/New_N_035.wav,N
data/raw/N/New_N_100.wav,N
data/raw/N/New_N_200.wav,N
data/raw/N/New_N_075.wav,N
data/raw/N/New_N_043.wav,N
data/raw/N/New_N_175.wav,N
data/raw/N/New_N_041.wav,N
data/raw/N/New_N_123.wav,N
data/raw/N/New_N_086.wav,N
data/raw/N/New_N_110.wav,N
data/raw/N/New_N_173.wav,N
data/raw/N/New_N_030.wav,N
data/raw/N/New_N_152.wav,N
data/raw/N/New_N_098.wav,N
data/raw/N/New_N_134.wav,N
data/raw/N/New_N_158.wav,N
data/raw/N/New_N_182.wav,N
data/raw/N/New_N_187.wav,N
data/raw/N/New_N_019.wav,N
data/raw/N/New_N_083.wav,N
data/raw/N/New_N_154.wav,N
data/raw/N/New_N_045.wav,N
data/raw/N/New_N_199.wav,N
data/raw/N/New_N_161.wav,N
data/raw/N/New_N_001.wav,N
data/raw/N/New_N_068.wav,N
data/raw/N/New_N_101.wav,N
data/raw/N/New_N_023.wav,N
data/raw/N/New_N_148.wav,N
data/raw/N/New_N_021.wav,N
data/raw/N/New_N_092.wav,N
data/raw/N/New_N_034.wav,N
data/raw/N/New_N_028.wav,N
data/raw/N/New_N_027.wav,N
data/raw/N/New_N_013.wav,N
data/raw/N/New_N_008.wav,N
data/raw/N/New_N_094.wav,N
data/raw/N/New_N_040.wav,N
data/raw/N/New_N_196.wav,N
data/raw/N/New_N_137.wav,N
data/raw/N/New_N_159.wav,N
data/raw/N/New_N_111.wav,N
data/raw/N/New_N_058.wav,N
data/raw/N/New_N_185.wav,N
data/raw/N/New_N_194.wav,N
data/raw/N/New_N_029.wav,N
data/raw/N/New_N_080.wav,N
data/raw/N/New_N_077.wav,N
data/raw/N/New_N_186.wav,N
data/raw/N/New_N_054.wav,N
data/raw/N/New_N_192.wav,N
data/raw/N/New_N_016.wav,N
data/raw/N/New_N_032.wav,N
data/raw/N/New_N_011.wav,N
data/raw/N/New_N_039.wav,N
data/raw/N/New_N_140.wav,N
data/raw/N/New_N_096.wav,N
data/raw/N/New_N_020.wav,N
data/raw/N/New_N_108.wav,N
data/raw/N/New_N_193.wav,N
data/raw/N/New_N_176.wav,N
data/raw/N/New_N_174.wav,N
data/raw/N/New_N_010.wav,N
data/raw/N/New_N_119.wav,N
data/raw/N/New_N_052.wav,N
data/raw/N/New_N_009.wav,N
data/raw/N/New_N_015.wav,N
data/raw/N/New_N_156.wav,N
data/raw/N/New_N_131.wav,N
data/raw/N/New_N_007.wav,N
data/raw/N/New_N_172.wav,N
data/raw/N/New_N_044.wav,N
data/raw/N/New_N_170.wav,N
data/raw/N/New_N_179.wav,N
data/raw/N/New_N_061.wav,N
data/raw/N/New_N_037.wav,N
data/raw/N/New_N_074.wav,N
data/raw/N/New_N_002.wav,N
data/raw/N/New_N_190.wav,N
data/raw/N/New_N_128.wav,N
data/raw/N/New_N_168.wav,N
data/raw/N/New_N_097.wav,N
data/raw/N/New_N_112.wav,N
data/raw/N/New_N_082.wav,N
data/raw/N/New_N_017.wav,N
data/raw/N/New_N_121.wav,N
data/raw/N/New_N_090.wav,N
data/raw/N/New_N_038.wav,N
data/raw/N/New_N_130.wav,N
data/raw/N/New_N_014.wav,N
